vehicle_age,seller_type,fuel_type,transmission_type,mileage,engine,max_power,selling_price
3,Individual,Petrol,Manual,18.6,1197,81.83,750000
17,Dealer,Petrol,Automatic,16.8,1497,116.4,145000
8,Dealer,Petrol,Manual,17.0,1497,118.0,560000
5,Dealer,Diesel,Manual,19.6,1461,108.45,745000
3,Individual,Petrol,Automatic,21.4,1197,83.1,700000
2,Dealer,Diesel,Manual,27.4,1498,98.63,875000
5,Dealer,Diesel,Automatic,22.69,1995,190.0,2700000
5,Dealer,Diesel,Manual,26.21,1248,88.5,797000
5,Dealer,Petrol,Automatic,18.9,1197,82.0,571000
5,Dealer,Diesel,Manual,25.8,1498,98.6,565000
5,Dealer,Petrol,Manual,18.7,1199,88.7,630000
2,Individual,Petrol,Manual,21.21,1197,81.8,600000
11,Dealer,Petrol,Manual,19.7,796,46.3,195000
5,Individual,Petrol,Automatic,21.4,1197,83.1,620000
3,Dealer,Diesel,Manual,21.5,1497,108.5,735000
4,Individual,Diesel,Manual,25.2,1248,74.0,650000
3,Individual,Petrol,Manual,25.17,799,53.3,320000
3,Dealer,Diesel,Manual,25.1,1498,98.6,1100000
2,Individual,Petrol,Manual,19.83,1198,67.0,444000
6,Dealer,Petrol,Automatic,18.9,1197,82.0,475000
11,Dealer,Diesel,Manual,12.8,2494,102.0,790000
4,Dealer,Petrol,Manual,18.9,1197,81.86,568000
5,Dealer,Petrol,Manual,23.95,998,67.05,350000
3,Individual,Diesel,Manual,16.36,2179,140.0,1500000
3,Dealer,Petrol,Manual,17.5,1199,88.7,770000
6,Dealer,Diesel,Manual,16.0,2179,140.0,1250000
8,Individual,Diesel,Manual,12.99,2494,100.0,850000
9,Dealer,Diesel,Manual,28.4,1248,74.0,425000
3,Dealer,Petrol,Automatic,21.4,1197,83.1,580000
3,Individual,Diesel,Manual,19.3,1248,73.9,791000
6,Dealer,Diesel,Manual,21.14,1498,103.52,555000
6,Dealer,Petrol,Manual,20.73,1373,91.1,750000
7,Dealer,Petrol,Automatic,9.26,3498,301.8,3600000
5,Individual,Petrol,Manual,23.01,999,67.0,250000
6,Dealer,Diesel,Manual,23.4,1248,74.0,495000
5,Dealer,Diesel,Automatic,22.69,1995,190.0,2275000
15,Individual,Petrol,Manual,19.7,796,46.3,150000
5,Individual,Diesel,Automatic,16.0,2179,140.0,1025000
3,Dealer,Petrol,Manual,18.6,1199,88.76,780000
4,Individual,Petrol,Manual,22.7,799,53.64,230000
6,Dealer,Diesel,Manual,20.34,1498,103.2,690000
3,Trustmark Dealer,Petrol,Manual,21.56,1462,103.25,840000
4,Dealer,Diesel,Manual,17.6,2179,153.86,1050000
11,Individual,Diesel,Manual,17.8,1248,75.0,300000
5,Dealer,Petrol,Manual,25.17,799,53.3,345000
9,Individual,Petrol,Manual,19.81,1086,68.05,225000
6,Individual,Diesel,Automatic,14.69,2993,258.0,2200000
3,Individual,Petrol,Automatic,23.1,998,67.04,500000
8,Individual,Diesel,Manual,22.9,1248,74.0,420000
6,Dealer,Diesel,Manual,28.4,1248,74.0,525000
3,Individual,Petrol,Manual,13.0,1591,121.3,1100000
4,Dealer,Petrol,Automatic,18.0,1497,117.6,1225000
7,Individual,Petrol,Manual,15.6,1196,70.02,295000
12,Individual,Petrol,Manual,19.7,796,46.3,165000
8,Individual,Petrol,Manual,18.6,1197,85.8,300000
7,Dealer,Diesel,Manual,23.4,1248,74.0,530000
2,Individual,Petrol,Manual,18.9,1197,81.86,550000
6,Dealer,Diesel,Manual,22.77,1498,98.59,615000
10,Dealer,Diesel,Automatic,14.74,2993,270.9,1550000
6,Dealer,Diesel,Manual,26.0,1498,98.6,600000
5,Dealer,Petrol,Manual,17.4,1497,117.6,580000
2,Individual,Petrol,Manual,18.27,998,118.35,958000
8,Dealer,Diesel,Manual,28.4,1248,74.0,440000
4,Dealer,Petrol,Manual,17.8,1497,117.3,1025000
3,Dealer,Petrol,Manual,16.11,1196,72.42,350000
6,Dealer,Petrol,Manual,19.81,1086,68.05,385000
4,Individual,Diesel,Manual,17.6,2179,147.94,1150000
3,Dealer,Diesel,Manual,22.54,1396,88.73,780000
11,Dealer,Petrol,Manual,20.36,1197,78.9,275000
11,Dealer,Diesel,Manual,23.0,1396,90.0,320000
3,Dealer,Diesel,Manual,16.36,2179,138.13,1550000
8,Dealer,Petrol,Manual,20.85,1197,83.14,475000
9,Dealer,Diesel,Manual,15.96,2523,62.1,435000
10,Dealer,Petrol,Manual,17.0,1497,118.0,440000
8,Dealer,Diesel,Manual,22.7,1498,89.84,430000
5,Dealer,Petrol,Manual,23.95,998,67.05,347000
5,Dealer,Diesel,Manual,21.9,1396,90.0,660000
7,Dealer,Diesel,Manual,28.4,1248,74.0,475000
5,Dealer,Petrol,Automatic,21.4,1197,83.1,575000
9,Dealer,Petrol,Manual,19.7,796,46.3,211000
8,Dealer,Diesel,Manual,26.59,1248,74.0,550000
5,Dealer,Diesel,Automatic,17.01,1582,126.2,1249000
5,Individual,Diesel,Manual,25.2,1248,74.0,535000
13,Dealer,Diesel,Automatic,14.84,2143,170.0,995000
7,Dealer,Petrol,Manual,18.6,1197,85.8,500000
2,Dealer,Diesel,Manual,23.7,1396,88.7,1175000
3,Dealer,Diesel,Automatic,11.0,2987,258.0,6600000
13,Individual,Diesel,Manual,16.8,1493,110.0,190000
6,Individual,Petrol,Manual,20.63,1198,67.06,200000
8,Dealer,Petrol,Manual,22.74,796,47.3,224000
7,Dealer,Diesel,Manual,22.07,1199,73.9,440000
8,Individual,Petrol,Manual,17.01,1591,121.3,430000
2,Dealer,Diesel,Manual,24.4,1498,98.63,880000
5,Dealer,Diesel,Manual,24.3,1248,88.5,768000
11,Individual,Petrol,Manual,19.7,796,46.3,164000
7,Dealer,Diesel,Manual,15.4,2179,120.0,725000
8,Dealer,Diesel,Manual,25.47,1248,88.5,690000
14,Individual,Petrol,Manual,17.8,1086,63.0,155000
5,Dealer,Diesel,Manual,22.77,1498,98.59,700000
8,Dealer,Diesel,Automatic,14.21,2143,203.0,1500000
8,Individual,Diesel,Manual,21.27,1396,88.76,430000
3,Individual,Diesel,Manual,27.28,1047,69.0,410000
3,Dealer,Diesel,Automatic,24.3,1248,88.5,939000
5,Dealer,Diesel,Manual,22.54,1396,88.73,580000
5,Dealer,Petrol,Manual,23.01,999,67.0,385000
5,Dealer,Diesel,Automatic,19.59,1995,184.0,2500000
3,Individual,Petrol,Manual,18.9,1197,81.86,515000
8,Dealer,Diesel,Manual,19.01,1461,108.45,570000
13,Individual,Diesel,Manual,10.5,2179,120.0,350000
3,Dealer,Diesel,Manual,14.1,2179,153.86,950000
3,Dealer,Diesel,Manual,25.5,1498,98.6,800000
10,Dealer,Diesel,Manual,20.0,1399,68.05,325000
11,Dealer,Diesel,Automatic,11.7,2993,245.0,1899000
10,Individual,Diesel,Manual,19.3,1248,73.9,350000
3,Individual,Petrol,Manual,23.95,998,67.05,380000
4,Individual,Diesel,Manual,21.38,1396,88.7,880000
7,Dealer,Diesel,Manual,25.8,1498,98.6,475000
5,Individual,Diesel,Automatic,11.36,2755,171.5,1800000
4,Dealer,Diesel,Automatic,19.33,1999,177.0,3500000
8,Dealer,Petrol,Manual,22.74,796,47.3,220000
4,Dealer,Petrol,Automatic,19.12,1373,91.1,780000
9,Individual,Diesel,Manual,13.93,2179,138.1,400000
9,Individual,LPG,Manual,14.4,998,61.7,260000
9,Individual,Diesel,Manual,15.96,2523,62.1,500000
8,Dealer,Petrol,Manual,16.09,1598,103.2,500000
7,Individual,Petrol,Manual,18.5,1197,82.85,550000
5,Individual,Diesel,Manual,24.0,1120,70.0,425000
5,Dealer,Petrol,Manual,19.01,1462,103.26,695000
8,Dealer,Diesel,Manual,20.45,1461,83.8,560000
4,Individual,Petrol,Automatic,21.4,1197,83.1,599000
5,Individual,Petrol,Manual,17.8,1497,117.3,715000
3,Trustmark Dealer,Diesel,Manual,28.4,1248,74.02,747000
2,Individual,Petrol,Automatic,18.15,998,118.35,1000000
4,Individual,Petrol,Manual,20.51,998,67.04,380000
3,Dealer,Petrol,Manual,21.4,1197,83.1,550000
9,Dealer,Petrol,Manual,20.51,998,67.04,291000
3,Individual,Petrol,Manual,23.95,998,67.05,350000
2,Individual,Petrol,Manual,22.05,796,47.3,350000
8,Individual,Diesel,Manual,22.32,1582,126.3,700000
11,Individual,Diesel,Manual,12.05,2179,120.0,440000
4,Individual,Petrol,Manual,17.19,1197,81.86,680000
5,Individual,Diesel,Manual,19.67,1582,126.2,960000
4,Dealer,Petrol,Manual,13.0,1591,121.3,1149000
6,Individual,Diesel,Manual,24.0,1120,70.0,380000
5,Dealer,Petrol,Automatic,20.51,998,67.0,495000
6,Dealer,Diesel,Manual,16.0,2179,140.0,850000
3,Dealer,Petrol,Manual,25.17,799,53.3,380000
5,Individual,Diesel,Manual,25.83,1498,99.0,525000
3,Dealer,Petrol,Manual,22.0,1197,81.8,657000
3,Dealer,Petrol,Manual,23.01,999,67.0,450000
3,Dealer,Diesel,Manual,28.4,1248,74.0,625000
2,Individual,Petrol,Manual,21.56,1462,103.25,995000
3,Individual,Diesel,Manual,28.4,1248,74.02,690000
10,Individual,Diesel,Manual,20.54,1598,103.6,400000
6,Individual,Petrol,Manual,20.85,1197,83.14,585000
8,Dealer,Diesel,Manual,25.8,1498,98.6,425000
11,Dealer,Diesel,Manual,20.0,1399,68.0,280000
5,Dealer,Petrol,Manual,18.16,1196,86.8,525000
11,Dealer,Diesel,Manual,11.5,2982,171.0,1185000
6,Individual,Petrol,Manual,20.85,1197,83.14,450000
3,Dealer,Petrol,Manual,20.73,1373,91.1,850000
3,Individual,Diesel,Automatic,28.4,1248,74.0,550000
4,Dealer,Petrol,Manual,13.0,1591,121.3,1149000
2,Dealer,Petrol,Manual,18.9,1197,81.86,565000
14,Dealer,Diesel,Manual,11.57,2179,138.1,105000
3,Individual,Petrol,Automatic,23.95,998,67.1,410000
8,Individual,Diesel,Manual,21.9,1396,88.76,415000
4,Individual,Diesel,Manual,28.09,1248,88.5,600000
13,Dealer,Diesel,Manual,19.3,1248,73.9,295000
9,Dealer,Petrol,Manual,19.7,796,46.3,235000
5,Dealer,Petrol,Manual,18.6,1197,81.83,621000
7,Dealer,Diesel,Manual,15.96,2523,62.1,625000
12,Dealer,Petrol,Manual,19.7,796,46.3,175000
6,Dealer,Diesel,Manual,20.14,1498,88.8,625000
7,Dealer,Petrol,Manual,18.9,1197,81.86,400000
10,Dealer,Diesel,Manual,28.4,1248,74.0,360000
9,Dealer,Diesel,Automatic,12.07,2967,241.4,1950000
13,Dealer,Diesel,Manual,12.99,2494,100.6,400000
3,Dealer,Diesel,Manual,17.1,1956,170.0,1750000
4,Dealer,Diesel,Manual,25.83,1498,99.0,675000
1,Individual,Petrol,Manual,21.7,998,67.0,490000
3,Dealer,Diesel,Manual,28.09,1248,88.5,1095000
6,Dealer,Diesel,Manual,21.27,1396,88.76,600000
14,Dealer,Petrol,Manual,19.7,796,46.3,185000
5,Dealer,Diesel,Manual,27.3,1498,98.6,590000
10,Dealer,Diesel,Manual,20.54,1598,103.6,415000
2,Dealer,Diesel,Manual,24.3,1248,88.5,910000
7,Individual,Diesel,Manual,25.2,1248,74.0,400000
11,Individual,Diesel,Manual,12.8,2494,102.0,518000
4,Dealer,Diesel,Manual,25.2,1248,74.0,630000
9,Individual,Petrol,Manual,19.7,796,46.3,185000
3,Trustmark Dealer,Petrol,Manual,24.7,796,47.3,327000
6,Individual,Petrol,Manual,23.95,998,67.05,265000
1,Individual,Petrol,Manual,20.0,999,71.0,800000
6,Dealer,Diesel,Manual,24.0,1120,70.0,420000
5,Dealer,Diesel,Manual,16.55,2498,105.0,799000
4,Individual,Diesel,Manual,20.14,1498,88.0,790000
3,Individual,Diesel,Manual,17.6,2179,153.86,800000
2,Dealer,Diesel,Manual,17.6,2179,153.86,1380000
3,Individual,Diesel,Manual,23.0,1498,98.96,980000
2,Individual,Petrol,Manual,21.7,998,67.0,420000
7,Dealer,Petrol,Manual,20.51,998,67.04,310000
10,Dealer,Petrol,Manual,20.51,998,67.04,309000
2,Dealer,Diesel,Manual,17.3,1497,121.0,1335000
7,Dealer,Diesel,Manual,19.3,1248,73.9,530000
3,Individual,Diesel,Manual,28.4,1248,74.0,600000
5,Dealer,Diesel,Manual,25.2,1248,74.0,575000
6,Dealer,Diesel,Manual,21.9,1396,88.76,540000
6,Dealer,Petrol,Manual,22.74,796,47.3,300000
3,Dealer,Diesel,Manual,22.0,1582,126.2,900000
6,Individual,Petrol,Manual,23.95,998,67.05,350000
6,Dealer,Diesel,Manual,15.1,2179,140.0,850000
3,Dealer,Petrol,Manual,20.73,1373,91.1,840000
2,Dealer,Petrol,Manual,20.52,1197,81.8,490000
7,Dealer,Petrol,Automatic,23.1,998,67.04,465000
3,Individual,Diesel,Manual,23.0,1498,98.96,850000
12,Individual,Petrol,Manual,20.36,1197,78.9,145000
6,Dealer,Diesel,Automatic,19.59,1995,184.0,3000000
7,Individual,Diesel,Manual,26.0,1498,98.6,580000
4,Individual,Petrol,Manual,18.9,1197,82.0,600000
4,Dealer,Diesel,Manual,27.39,1248,74.0,645000
5,Dealer,Diesel,Manual,22.9,1248,74.0,620000
13,Dealer,Petrol,Manual,17.7,1497,78.0,235000
1,Dealer,Petrol,Manual,19.01,1462,103.2,1150000
4,Individual,Diesel,Manual,16.55,2498,105.0,850000
6,Individual,Diesel,Manual,27.62,793,47.0,290000
11,Individual,Diesel,Manual,17.8,1248,75.0,250000
5,Individual,Petrol,Manual,20.51,998,67.04,325000
5,Individual,Diesel,Manual,28.09,1248,88.5,651000
4,Individual,Petrol,Manual,19.44,1198,67.0,350000
8,Individual,Diesel,Manual,22.07,1199,73.9,400000
12,Individual,Petrol,Manual,17.0,1497,118.0,320000
6,Dealer,Diesel,Manual,16.0,2179,140.0,1350000
6,Dealer,Petrol,Manual,22.0,1197,81.8,540000
4,Dealer,Petrol,Automatic,19.56,1197,81.8,670000
12,Dealer,Petrol,Manual,17.0,1497,118.0,350000
6,Dealer,Petrol,Manual,15.26,1598,103.5,441000
4,Individual,Petrol,Manual,18.16,1196,86.8,590000
5,Dealer,Petrol,Automatic,14.84,1598,103.2,685000
2,Individual,Petrol,Automatic,14.8,1591,121.3,1350000
4,Dealer,Petrol,Automatic,20.51,998,67.0,435000
3,Dealer,Diesel,Manual,27.39,1248,74.0,850000
1,Individual,Petrol,Manual,25.17,799,53.3,429000
6,Dealer,Diesel,Manual,22.77,1498,98.59,599000
5,Individual,Diesel,Automatic,11.36,2755,171.5,1500000
3,Dealer,Petrol,Manual,20.73,1373,91.1,990000
3,Dealer,Petrol,Automatic,17.84,1395,147.51,3400000
9,Dealer,Diesel,Manual,12.55,2982,168.5,1400000
11,Dealer,Diesel,Automatic,16.07,1995,181.0,925000
14,Dealer,Petrol,Manual,10.8,2354,152.0,475000
8,Dealer,Diesel,Manual,22.9,1248,74.0,450000
2,Dealer,Petrol,Manual,21.63,998,67.04,495000
4,Individual,Diesel,Manual,28.4,1248,74.02,560000
9,Dealer,Diesel,Manual,12.99,2494,100.0,1035000
4,Dealer,Petrol,Manual,20.73,1373,91.1,795000
6,Dealer,Petrol,Manual,18.9,1197,82.0,405000
7,Individual,Petrol,Manual,18.0,1198,86.7,550000
3,Dealer,Diesel,Manual,13.68,2393,147.8,1925000
3,Individual,Diesel,Manual,27.28,1047,69.0,425000
5,Dealer,Diesel,Manual,12.99,2494,100.6,1611000
3,Dealer,Petrol,Manual,22.74,796,47.3,290000
7,Dealer,Diesel,Automatic,12.65,2993,255.0,6300000
6,Individual,Petrol,Manual,20.51,998,67.06,375000
6,Individual,Diesel,Manual,14.0,2179,138.1,800000
4,Dealer,Petrol,Manual,25.17,799,53.3,350000
11,Dealer,CNG,Manual,15.1,1196,73.0,260000
3,Individual,Petrol,Manual,22.5,999,67.0,255000
3,Dealer,Diesel,Automatic,17.09,2993,261.4,6400000
6,Individual,Petrol,Manual,25.17,799,53.3,310000
3,Dealer,Diesel,Automatic,17.9,2143,167.6,5100000
5,Individual,Diesel,Manual,26.59,1248,74.0,552000
5,Individual,Diesel,Manual,24.0,1120,70.0,520000
5,Dealer,Petrol,Manual,13.0,1591,121.3,920000
2,Individual,Petrol,Automatic,17.4,1197,81.86,750000
7,Dealer,Petrol,Manual,18.6,1197,81.83,590000
9,Individual,Petrol,Manual,20.92,998,67.1,254000
5,Individual,Diesel,Manual,28.09,1248,88.5,650000
7,Individual,Diesel,Manual,20.0,1399,68.05,360000
6,Dealer,Petrol,Manual,25.17,799,53.3,325000
4,Trustmark Dealer,Diesel,Manual,22.54,1396,88.73,690000
6,Dealer,Petrol,Manual,20.85,1197,83.14,625000
8,Dealer,Petrol,Manual,18.9,998,67.1,390000
5,Individual,Petrol,Manual,20.85,1197,83.14,525000
10,Dealer,Petrol,Automatic,16.95,1197,78.9,285000
9,Dealer,Petrol,Manual,20.36,1197,78.9,355000
7,Individual,Diesel,Manual,23.4,1248,74.0,390000
8,Individual,Petrol,Manual,18.6,1197,85.8,370000
11,Dealer,Petrol,Manual,22.0,1197,81.8,280000
2,Individual,Petrol,Manual,17.0,1591,121.3,1170000
8,Individual,Diesel,Manual,12.05,2179,120.0,700000
8,Dealer,Diesel,Manual,15.1,2179,140.0,825000
6,Dealer,Petrol,Automatic,16.5,1499,110.0,800000
8,Individual,Diesel,Manual,22.32,1582,126.32,500000
2,Dealer,Diesel,Manual,22.54,1396,88.76,900000
6,Dealer,Petrol,Manual,18.9,1197,82.0,390000
8,Individual,Petrol,Manual,17.92,1086,62.1,398000
14,Dealer,Diesel,Manual,10.5,2179,120.0,310000
5,Dealer,Diesel,Automatic,16.0,1997,140.0,1275000
3,Individual,Diesel,Manual,14.24,2755,174.5,2700000
3,Dealer,Diesel,Manual,15.1,2179,152.87,1550000
9,Dealer,Diesel,Automatic,19.08,1582,126.32,580000
3,Individual,Diesel,Manual,28.4,1248,74.02,750000
8,Dealer,Diesel,Manual,22.7,1498,89.84,575000
2,Dealer,Diesel,Automatic,17.6,1582,126.2,1550000
9,Dealer,Petrol,Manual,20.36,1197,78.9,280000
12,Individual,LPG,Manual,17.3,1061,57.5,160000
9,Individual,Diesel,Manual,13.93,2179,138.03,285000
4,Dealer,Petrol,Manual,23.95,998,67.05,385000
8,Dealer,Diesel,Manual,20.0,1399,68.0,395000
10,Dealer,Diesel,Automatic,16.2,2993,235.0,1699000
2,Dealer,Petrol,Manual,21.01,1197,81.8,640000
7,Dealer,Diesel,Manual,13.6,2523,63.0,625000
4,Dealer,Petrol,Manual,17.8,1497,117.3,850000
5,Dealer,Diesel,Automatic,11.36,2755,171.5,1950000
3,Dealer,Diesel,Manual,21.5,1497,108.5,889000
11,Dealer,Petrol,Manual,20.36,1197,78.9,320000
9,Dealer,Diesel,Automatic,16.09,1995,184.0,1850000
3,Individual,Diesel,Manual,24.4,1498,98.63,771000
5,Dealer,Diesel,Manual,20.14,1498,88.0,599000
3,Dealer,Petrol,Manual,18.6,1197,81.86,675000
6,Dealer,Diesel,Automatic,15.3,2993,258.0,3500000
6,Individual,Diesel,Manual,15.96,2523,63.0,400000
4,Dealer,Diesel,Manual,24.0,1186,73.97,375000
6,Individual,Diesel,Automatic,16.36,2179,187.7,2400000
2,Individual,Petrol,Manual,18.6,1197,81.86,735000
6,Dealer,Diesel,Manual,15.96,2523,62.1,650000
5,Dealer,Diesel,Manual,25.83,1498,99.0,595000
2,Individual,Petrol,Manual,23.84,1199,84.0,500000
8,Dealer,Diesel,Manual,15.1,2179,140.0,760000
8,Individual,Diesel,Manual,22.32,1582,126.32,520000
3,Individual,Diesel,Manual,22.54,1396,88.73,725000
6,Dealer,Petrol,Manual,21.4,1197,83.1,629000
7,Dealer,Petrol,Manual,22.74,796,47.3,265000
6,Dealer,Diesel,Manual,12.99,2494,100.6,1299000
7,Individual,Petrol,Manual,23.95,998,67.05,315000
4,Dealer,Diesel,Manual,25.6,1498,97.9,850000
9,Dealer,Diesel,Automatic,15.15,2967,240.0,4200000
9,Individual,Diesel,Manual,15.1,2179,140.0,800000
3,Individual,Petrol,Manual,22.0,1197,81.8,650000
7,Dealer,Diesel,Manual,25.8,1498,98.6,485000
9,Individual,Diesel,Manual,22.07,1199,73.9,300000
4,Individual,Diesel,Manual,24.3,1248,88.5,950000
6,Dealer,Diesel,Manual,12.8,2494,102.0,1375000
5,Dealer,Diesel,Manual,19.67,1582,126.2,1025000
4,Individual,Diesel,Manual,25.2,1248,74.0,620000
4,Individual,Diesel,Manual,24.7,1047,69.0,600000
5,Individual,Petrol,Automatic,21.4,1197,83.1,625000
9,Individual,Diesel,Manual,20.0,1399,68.0,220000
4,Dealer,Diesel,Manual,22.0,1582,126.2,845000
3,Individual,Petrol,Manual,21.21,1197,81.8,550000
3,Individual,Diesel,Manual,20.5,1582,126.2,1310000
7,Dealer,Diesel,Manual,24.0,1120,70.0,450000
9,Dealer,Diesel,Manual,12.05,2179,120.0,695000
8,Dealer,Diesel,Manual,15.96,2523,62.1,450000
2,Dealer,Petrol,Manual,18.9,1197,81.86,669000
2,Individual,Diesel,Manual,17.1,1956,170.0,1750000
3,Individual,Diesel,Manual,24.7,1047,69.0,700000
5,Trustmark Dealer,Diesel,Manual,15.4,2179,120.0,1240000
3,Dealer,Petrol,Manual,20.73,1373,91.1,775000
6,Individual,Diesel,Manual,26.59,1248,74.0,550000
3,Dealer,Petrol,Manual,22.0,1197,81.8,610000
6,Dealer,Petrol,Manual,21.5,1197,81.8,340000
5,Dealer,Petrol,Manual,20.73,1373,91.1,495000
3,Dealer,Petrol,Manual,16.2,1199,74.0,690000
4,Individual,Diesel,Manual,13.68,2393,147.8,1560000
4,Dealer,Diesel,Manual,25.47,1248,88.5,835000
8,Dealer,Diesel,Manual,20.0,1399,68.05,410000
6,Individual,Diesel,Manual,15.96,2523,63.0,600000
6,Dealer,Diesel,Manual,27.4,1498,98.63,545000
16,Individual,Petrol,Manual,19.7,796,46.3,90000
12,Individual,LPG,Manual,17.3,1061,57.5,150000
6,Dealer,Diesel,Manual,26.59,1248,74.0,410000
4,Dealer,Petrol,Manual,15.8,1591,121.3,1100000
15,Dealer,Petrol,Manual,19.7,796,46.3,150000
7,Dealer,Diesel,Manual,15.96,2523,62.1,550000
4,Individual,Petrol,Manual,23.01,999,67.0,310000
10,Dealer,Petrol,Manual,20.92,998,67.1,235000
2,Dealer,Diesel,Automatic,24.3,1248,88.5,1035000
11,Dealer,Diesel,Automatic,16.07,1995,181.0,999000
6,Individual,Diesel,Manual,19.01,1461,108.45,690000
4,Dealer,Petrol,Automatic,20.51,998,67.0,485000
3,Individual,Diesel,Manual,22.1,1396,88.7,999000
7,Dealer,Petrol,Manual,21.79,998,67.05,375000
8,Individual,Diesel,Manual,22.32,1582,126.32,620000
3,Individual,Diesel,Manual,23.0,1498,98.96,740000
2,Dealer,Petrol,Manual,17.8,1198,86.7,685000
6,Dealer,Diesel,Manual,20.77,1248,88.76,770000
4,Dealer,Diesel,Manual,19.67,1582,126.2,1100000
3,Individual,Petrol,Manual,22.0,1197,81.8,630000
5,Dealer,Petrol,Manual,17.0,1497,118.0,625000
5,Dealer,Diesel,Manual,24.3,1248,88.5,789000
8,Dealer,Diesel,Manual,25.8,1498,98.6,350000
6,Dealer,Diesel,Manual,13.6,2523,63.0,410000
8,Dealer,Diesel,Automatic,19.08,1582,126.32,595000
7,Individual,Diesel,Manual,12.99,2494,100.6,900000
4,Dealer,Diesel,Manual,19.67,1582,126.2,1275000
9,Dealer,Diesel,Automatic,16.07,1995,181.0,1250000
10,Dealer,Petrol,Manual,20.92,998,67.1,210000
6,Dealer,Diesel,Manual,19.3,1248,73.9,550000
3,Dealer,Petrol,Manual,18.6,1197,81.83,715000
1,Dealer,Petrol,Automatic,19.56,1197,81.8,850000
6,Dealer,Diesel,Manual,28.09,1248,88.5,625000
5,Individual,Diesel,Manual,27.28,1047,69.0,380000
3,Dealer,Diesel,Automatic,28.4,1248,74.02,745000
3,Individual,Diesel,Manual,22.1,1396,88.7,920000
11,Dealer,Petrol,Manual,20.36,1197,78.9,320000
4,Individual,Petrol,Manual,24.7,796,47.3,270000
2,Individual,Diesel,Manual,24.4,1498,98.63,790000
4,Dealer,Diesel,Manual,19.3,1248,73.9,700000
3,Dealer,Diesel,Automatic,28.4,1248,74.0,695000
8,Dealer,Petrol,Manual,22.74,796,47.3,285000
8,Dealer,Diesel,Manual,22.7,1498,89.84,460000
4,Dealer,Diesel,Manual,22.9,1248,74.0,615000
6,Dealer,Petrol,Manual,16.47,1198,74.0,514000
10,Individual,Diesel,Manual,13.5,2179,115.0,400000
6,Dealer,Diesel,Manual,15.1,2179,140.0,800000
11,Individual,Diesel,Manual,19.3,1248,73.9,375000
3,Dealer,Petrol,Automatic,21.4,1197,83.1,660000
4,Dealer,Diesel,Manual,15.96,2523,62.1,675000
3,Dealer,Diesel,Manual,23.0,1498,98.96,1135000
2,Dealer,Petrol,Manual,24.7,796,47.3,360000
8,Individual,Diesel,Manual,20.54,1598,103.6,525000
13,Individual,Petrol,Manual,17.0,1497,118.0,350000
2,Individual,Petrol,Automatic,23.1,998,67.04,530000
3,Dealer,Diesel,Manual,24.3,1248,88.5,925000
14,Individual,Petrol,Manual,19.7,796,46.3,145000
12,Dealer,Petrol,Manual,20.36,1197,78.9,330000
6,Dealer,Diesel,Automatic,18.53,1968,187.74,2275000
6,Dealer,Diesel,Manual,26.0,1498,98.6,500000
2,Individual,Diesel,Automatic,23.8,1498,78.9,795000
7,Dealer,Diesel,Manual,23.4,1248,74.0,550000
3,Individual,Diesel,Manual,22.1,1396,88.7,950000
6,Dealer,Diesel,Manual,22.9,1248,74.0,480000
5,Dealer,Petrol,Automatic,13.0,1591,121.3,1095000
6,Dealer,Diesel,Manual,26.0,1498,98.6,690000
4,Dealer,Diesel,Manual,24.3,1248,88.5,780000
4,Dealer,Petrol,Manual,21.01,1197,81.8,770000
2,Dealer,Diesel,Manual,27.39,1248,74.0,790000
8,Dealer,Diesel,Manual,20.54,1598,103.6,490000
3,Individual,Diesel,Manual,17.1,1956,170.0,1500000
5,Dealer,Diesel,Manual,22.54,1396,88.73,660000
7,Individual,Petrol,Manual,23.95,998,67.05,213000
7,Dealer,Diesel,Manual,23.4,1248,74.0,550000
5,Individual,Petrol,Manual,23.95,998,67.05,300000
3,Individual,Diesel,Manual,28.4,1248,74.02,700000
3,Dealer,Diesel,Manual,28.4,1248,74.02,811000
3,Individual,Diesel,Manual,20.5,1582,126.2,1500000
4,Individual,Diesel,Manual,21.38,1396,88.7,1100000
5,Dealer,Diesel,Automatic,19.6,1461,108.45,895000
5,Dealer,Diesel,Manual,28.09,1248,88.5,655000
2,Individual,Petrol,Manual,21.01,1197,81.8,578000
12,Individual,Diesel,Manual,11.57,2179,138.1,300000
5,Dealer,Petrol,Manual,23.01,999,67.0,325000
5,Individual,Diesel,Automatic,22.15,1498,108.6,950000
4,Individual,Diesel,Manual,23.0,1498,98.96,900000
4,Dealer,Petrol,Automatic,23.1,998,67.04,470000
3,Individual,Diesel,Manual,21.5,1497,108.5,775000
3,Dealer,Petrol,Manual,24.7,796,47.3,329000
12,Individual,Petrol,Manual,18.9,1061,67.0,150000
5,Dealer,Diesel,Automatic,20.68,1995,188.0,2700000
4,Dealer,Petrol,Manual,18.88,999,123.24,950000
4,Dealer,Petrol,Manual,18.6,1197,81.83,695000
9,Individual,Diesel,Manual,22.32,1582,126.32,520000
5,Dealer,Petrol,Manual,25.17,799,53.3,340000
7,Individual,Diesel,Manual,25.1,1498,98.6,610000
3,Individual,Petrol,Manual,25.17,799,53.3,325000
9,Dealer,Diesel,Manual,20.54,1598,103.6,400000
3,Individual,Diesel,Automatic,28.4,1248,74.0,650000
